timestamp	split	accuracy	log_loss	n_pairs	strategy_hash	notes
2026-03-13T03:23:51.450779+00:00	dev	0.55	0.776296	100	adf3f7598d7b9c12	autosearch/20260313T032309_adf3f759	gemini	67	100 readers framing combined with signal scoring
2026-03-13T03:24:49.975116+00:00	dev	0.57	0.775608	100	adf3f7598d7b9c12	autosearch/20260313T032408_adf3f759	gemini	68	rate each headline 1-10 before picking winner
2026-03-13T03:25:49.146622+00:00	dev	0.56	0.767496	100	adf3f7598d7b9c12	autosearch/20260313T032507_adf3f759	gemini	69	add tiebreaker: when in doubt, pick the more surprising headline
2026-03-13T03:26:47.775561+00:00	dev	0.56	0.750975	100	adf3f7598d7b9c12	autosearch/20260313T032605_adf3f759	gemini	70	remove excerpt context — judge on headlines alone
2026-03-13T03:27:44.009339+00:00	dev	0.59	0.818176	100	adf3f7598d7b9c12	autosearch/20260313T032702_adf3f759	gemini	71	minimal A/B test framing: which headline won the test?
2026-03-13T03:28:49.241470+00:00	dev	0.6	0.742958	100	adf3f7598d7b9c12	autosearch/20260313T032804_adf3f759	gemini	72	add research-based Upworthy patterns before signal list
2026-03-13T03:29:53.753341+00:00	dev	0.57	0.790208	100	adf3f7598d7b9c12	autosearch/20260313T032908_adf3f759	gemini	73	add concrete examples of winning vs losing headlines
2026-03-13T03:30:52.129533+00:00	dev	0.56	0.789948	100	adf3f7598d7b9c12	autosearch/20260313T033009_adf3f759	gemini	74	instruction: use excerpt to find emotional core before evaluating headlines
2026-03-13T03:31:50.914121+00:00	dev	0.6	0.819851	100	adf3f7598d7b9c12	autosearch/20260313T033108_adf3f759	gemini	75	reframe as A/B test prediction with cleaner ranked factors
2026-03-13T03:32:51.220437+00:00	dev	0.56	0.802128	100	adf3f7598d7b9c12	autosearch/20260313T033209_adf3f759	gemini	76	add losing patterns section alongside winning patterns
2026-03-13T03:33:59.996777+00:00	dev	0.58	0.698463	100	adf3f7598d7b9c12	autosearch/20260313T033319_adf3f759	gemini	77	combine: viral content researcher role + 100 readers framing
2026-03-13T03:35:01.968933+00:00	dev	0.57	0.703451	100	adf3f7598d7b9c12	autosearch/20260313T033420_adf3f759	gemini	78	re-run best log_loss prompt: 100 readers framing
2026-03-13T03:36:04.248576+00:00	dev	0.57	0.828353	100	adf3f7598d7b9c12	autosearch/20260313T033520_adf3f759	gemini	79	add explicit step-by-step thinking (chain-of-thought)
2026-03-13T03:37:05.653920+00:00	dev	0.55	0.788724	100	adf3f7598d7b9c12	autosearch/20260313T033624_adf3f759	gemini	80	pure intuition: no signals, just expert judgment on A/B test result
2026-03-13T03:38:16.247772+00:00	dev	0.57	0.739339	100	adf3f7598d7b9c12	autosearch/20260313T033736_adf3f759	gemini	81	add teaser technique explanation + must-click instruction
2026-03-13T03:39:16.159391+00:00	dev	0.59	0.724966	100	adf3f7598d7b9c12	autosearch/20260313T033833_adf3f759	gemini	82	narrow confidence range to 0.60-0.80, calibrated values
2026-03-13T03:40:04.424973+00:00	dev	0.56	0.807511	100	adf3f7598d7b9c12	autosearch/20260313T033922_adf3f759	gemini	83	baseline repeat 83: current best prompt unchanged
2026-03-13T03:40:53.539724+00:00	dev	0.57	0.766247	100	adf3f7598d7b9c12	autosearch/20260313T034008_adf3f759	gemini	84	baseline repeat 84: current best prompt unchanged
2026-03-13T03:41:39.676486+00:00	dev	0.58	0.853157	100	adf3f7598d7b9c12	autosearch/20260313T034058_adf3f759	gemini	85	baseline repeat 85: current best prompt unchanged
2026-03-13T03:42:23.458938+00:00	dev	0.56	0.716645	100	adf3f7598d7b9c12	autosearch/20260313T034144_adf3f759	gemini	86	baseline repeat 86: current best prompt unchanged
2026-03-13T03:43:09.330478+00:00	dev	0.55	0.853944	100	adf3f7598d7b9c12	autosearch/20260313T034227_adf3f759	gemini	87	baseline repeat 87: current best prompt unchanged
2026-03-13T03:44:10.671183+00:00	dev	0.57	0.717466	100	adf3f7598d7b9c12	autosearch/20260313T034329_adf3f759	gemini	88	change instructions: ask if YOU would click with no other context
2026-03-13T03:45:18.360943+00:00	dev	0.6	0.703946	100	adf3f7598d7b9c12	autosearch/20260313T034431_adf3f759	gemini	89	increase analysis depth to 3-5 sentences with explicit structure
2026-03-13T03:46:27.993771+00:00	dev	0.58	0.810699	100	adf3f7598d7b9c12	autosearch/20260313T034539_adf3f759	gemini	90	best combination: 100 readers + 3-5 sentence structured analysis
2026-03-13T03:47:27.896821+00:00	dev	0.58	0.732246	100	adf3f7598d7b9c12	autosearch/20260313T034649_adf3f759	gemini	91	identify the LOSER first, then declare winner
2026-03-13T03:48:28.623162+00:00	dev	0.55	0.841292	100	adf3f7598d7b9c12	autosearch/20260313T034744_adf3f759	gemini	92	add over/undersell teaser balance instruction
2026-03-13T03:49:28.343811+00:00	dev	0.58	0.773114	100	adf3f7598d7b9c12	autosearch/20260313T034846_adf3f759	gemini	93	add urgency/importance as signal #5
2026-03-13T03:50:33.866085+00:00	dev	0.56	0.800657	100	adf3f7598d7b9c12	autosearch/20260313T034953_adf3f759	gemini	94	gut-check first: scroll-stop feeling as primary criterion
2026-03-13T03:51:34.180743+00:00	dev	0.57	0.870712	100	adf3f7598d7b9c12	autosearch/20260313T035052_adf3f759	gemini	95	perfect Upworthy headline ideal: proximity scoring
2026-03-13T03:52:34.740994+00:00	dev	0.57	0.692509	100	adf3f7598d7b9c12	autosearch/20260313T035151_adf3f759	gemini	96	calibrated confidence: 0.55/0.65/0.75/0.85 scale
2026-03-13T03:53:28.461133+00:00	dev	0.55	0.732993	100	adf3f7598d7b9c12	autosearch/20260313T035251_adf3f759	gemini	97	structured scoring: curiosity/emotion/relevance 1-5 each
2026-03-13T03:54:30.213154+00:00	dev	0.54	0.788652	100	adf3f7598d7b9c12	autosearch/20260313T035348_adf3f759	gemini	98	add reader profile + cause alignment as signal #4
2026-03-13T03:55:28.376065+00:00	dev	0.59	0.725758	100	adf3f7598d7b9c12	autosearch/20260313T035450_adf3f759	gemini	99	focus on differences between headlines, not similarities
2026-03-13T03:56:26.034674+00:00	dev	0.56	0.742996	100	adf3f7598d7b9c12	autosearch/20260313T035548_adf3f759	gemini	100	final: 100 readers + focus on net difference between headlines
